project_id,client_id,client_name,sector,service_line,start_date,planned_end_date,actual_end_date,status,complexity,team_size,senior_staff_count,junior_staff_count,contract_value_ngn,actual_cost_ngn,delay_days,cost_overrun_pct,client_satisfaction_score,renewed_within_12m,acquisition_channel
P1004,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Strategic Planning,2024-09-08,2025-05-08,2025-05-12,Completed,High,11,3,8,190360000.0,194360000.0,4.0,0.021,4.6,Too Recent,Competitive Tender
P1651,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Strategic Planning,2024-09-09,2025-05-09,2025-05-11,Completed,High,12,5,7,166290000.0,167450000.0,2.0,0.007,4.8,Too Recent,Referral
P1650,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Stakeholder Engagement,2024-09-10,2025-06-10,2025-10-06,Completed,High,14,6,8,279470000.0,339280000.0,118.0,0.214,2.7,Too Recent,Repeat Client
P0779,C-E-Client-02,E-Client-02,Energy,Political Risk Management,2024-09-11,2024-12-11,2024-12-15,Completed,Medium,8,3,5,45440000.0,46940000.0,4.0,0.033,3.9,No,Repeat Client
P0776,C-E-Client-03,E-Client-03,Energy,Market & Social Research,2024-09-13,2025-03-13,2025-05-01,Completed,High,11,2,9,170950000.0,200180000.0,49.0,0.171,3.4,Too Recent,Repeat Client
P1647,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Data Visualization & Analytics,2024-09-13,2025-05-13,2025-07-19,Completed,High,12,4,8,215530000.0,252600000.0,67.0,0.172,3.1,Too Recent,Repeat Client
P1652,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Data Visualization & Analytics,2024-09-14,2024-10-14,2024-10-18,Completed,Low,3,1,2,4170000.0,4760000.0,4.0,0.142,4.1,Yes,Direct Outreach
P0437,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Strategic Planning,2024-09-15,2024-12-15,2025-01-17,Completed,Medium,5,1,4,25220000.0,29710000.0,33.0,0.178,3.4,Too Recent,Repeat Client
P0431,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Market & Social Research,2024-09-15,2024-11-15,2024-12-16,Completed,Medium,6,1,5,20110000.0,28800000.0,31.0,0.432,2.1,No,Repeat Client
P0435,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Data Visualization & Analytics,2024-09-16,2024-12-16,2024-12-17,Completed,Low,3,1,2,13510000.0,13690000.0,1.0,0.013,4.1,No,Referral
P0436,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2024-09-16,2025-01-16,2025-04-16,Completed,High,8,2,6,59550000.0,75330000.0,90.0,0.265,2.5,Too Recent,Competitive Tender
P0434,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Market & Social Research,2024-09-19,2024-12-19,2024-12-19,Completed,Low,3,1,2,12060000.0,12060000.0,0.0,0.0,4.0,Yes,Referral
P0171,C-A-Client-01,A-Client-01,Agriculture,Market & Social Research,2024-09-19,2024-12-19,2024-12-21,Completed,Low,4,2,2,12730000.0,12920000.0,2.0,0.015,4.5,Yes,Competitive Tender
P1182,C-PS-Client-02,PS-Client-02,Public Sector,Market & Social Research,2024-09-20,2024-10-20,2024-11-16,Completed,Low,3,1,2,3380000.0,4650000.0,27.0,0.377,2.5,No,Repeat Client
P1648,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Digital Transformation,2024-09-20,2025-05-20,2025-05-22,Completed,High,8,3,5,138590000.0,139840000.0,2.0,0.009,4.3,Too Recent,Competitive Tender
P1645,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Digital Transformation,2024-09-21,2024-12-21,2024-12-24,Completed,Medium,4,2,2,20870000.0,21450000.0,3.0,0.028,4.4,Yes,Referral
P0777,C-E-Client-10,E-Client-10,Energy,Political Risk Management,2024-09-24,2024-10-24,2024-10-26,Completed,Low,4,1,3,6820000.0,7230000.0,2.0,0.06,4.6,No,Repeat Client
P1649,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Market & Social Research,2024-09-25,2024-12-25,2024-12-28,Completed,Low,3,1,2,13720000.0,14190000.0,3.0,0.034,4.1,Yes,Repeat Client
P1343,C-CEAT-Client-03,CEAT-Client-03,Creative Economy and Tourism,Political Risk Management,2024-09-26,2024-10-26,2024-10-28,Completed,Low,4,1,3,3840000.0,3990000.0,2.0,0.038,4.3,Yes,Repeat Client
P1345,C-CEAT-Client-01,CEAT-Client-01,Creative Economy and Tourism,Stakeholder Engagement,2024-09-26,2024-11-26,,Cancelled,Low,4,1,3,6160000.0,6540000.0,,,,N/A,Repeat Client
P0433,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Data Visualization & Analytics,2024-09-28,2025-02-28,2025-03-04,Completed,Medium,5,1,4,38450000.0,39490000.0,4.0,0.027,4.0,Too Recent,Direct Outreach
P0778,C-E-Client-03,E-Client-03,Energy,Stakeholder Engagement,2024-09-28,2024-12-28,2024-12-30,Completed,Low,2,1,1,9050000.0,9220000.0,2.0,0.019,4.1,Yes,Repeat Client
P1003,C-FAI-Client-03,FAI-Client-03,Finance and Insurance,Market & Social Research,2024-09-28,2024-12-28,2025-01-01,Completed,Low,2,1,1,9930000.0,10380000.0,4.0,0.045,4.1,Too Recent,Direct Outreach
P1653,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Strategic Planning,2024-09-28,2025-04-28,2025-04-29,Completed,High,14,5,9,186280000.0,187030000.0,1.0,0.004,3.5,Too Recent,Repeat Client
P1661,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Data Visualization & Analytics,2024-10-01,2025-01-01,2025-01-05,Completed,Low,2,1,1,8740000.0,9170000.0,4.0,0.049,4.2,Too Recent,Referral
P1184,C-PS-Client-03,PS-Client-03,Public Sector,Digital Transformation,2024-10-02,2024-12-02,2024-12-05,Completed,Medium,6,3,3,15360000.0,16160000.0,3.0,0.052,3.9,No,Repeat Client
P0446,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Digital Transformation,2024-10-02,2024-12-02,2024-12-04,Completed,Medium,4,2,2,15200000.0,15610000.0,2.0,0.027,4.1,No,Competitive Tender
P0441,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Data Visualization & Analytics,2024-10-02,2025-03-02,2025-03-05,Completed,Medium,4,2,2,33570000.0,34310000.0,3.0,0.022,4.6,Too Recent,Competitive Tender
P1664,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Digital Transformation,2024-10-02,2025-01-02,2025-01-03,Completed,Medium,5,1,4,27820000.0,28040000.0,1.0,0.008,4.1,Too Recent,Repeat Client
P1348,C-CEAT-Client-01,CEAT-Client-01,Creative Economy and Tourism,Data Visualization & Analytics,2024-10-03,2025-03-03,2025-03-07,Completed,High,11,4,7,73640000.0,74970000.0,4.0,0.018,4.1,Too Recent,Direct Outreach
P1007,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Data Visualization & Analytics,2024-10-04,2024-11-04,2024-11-05,Completed,Low,4,1,3,6750000.0,6890000.0,1.0,0.021,4.4,No,Repeat Client
P0173,C-A-Client-04,A-Client-04,Agriculture,Stakeholder Engagement,2024-10-04,2025-01-04,2025-01-05,Completed,Low,3,1,2,7520000.0,7600000.0,1.0,0.011,4.5,Too Recent,Repeat Client
P0444,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2024-10-04,2025-03-04,2025-03-06,Completed,Medium,6,3,3,51500000.0,52220000.0,2.0,0.014,3.9,Too Recent,Repeat Client
P1005,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Digital Transformation,2024-10-06,2024-12-06,2024-12-10,Completed,Medium,8,3,5,28440000.0,29920000.0,4.0,0.052,3.8,No,Competitive Tender
P1183,C-PS-Client-06,PS-Client-06,Public Sector,Digital Transformation,2024-10-06,2024-12-06,2024-12-28,Completed,Low,2,1,1,4620000.0,6200000.0,22.0,0.341,3.2,No,Repeat Client
P0783,C-E-Client-02,E-Client-02,Energy,Data Visualization & Analytics,2024-10-07,2024-11-07,2024-12-24,Completed,Low,4,1,3,5570000.0,8910000.0,47.0,0.6,2.1,No,Referral
P1347,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Data Visualization & Analytics,2024-10-07,2025-01-07,2025-01-10,Completed,Low,4,2,2,12070000.0,12340000.0,3.0,0.022,4.3,Too Recent,Repeat Client
P1659,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Stakeholder Engagement,2024-10-09,2024-12-09,2024-12-10,Completed,Low,4,2,2,10060000.0,10160000.0,1.0,0.01,3.9,No,Repeat Client
P0784,C-E-Client-01,E-Client-01,Energy,Political Risk Management,2024-10-09,2024-12-09,2024-12-09,Completed,Medium,4,1,3,13650000.0,13650000.0,0.0,0.0,4.3,No,Referral
P0440,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Data Visualization & Analytics,2024-10-09,2025-01-09,2025-01-13,Completed,Low,3,1,2,12720000.0,13250000.0,4.0,0.042,4.0,Too Recent,Repeat Client
P1346,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Strategic Planning,2024-10-10,2025-02-10,2025-04-05,Completed,Medium,8,2,6,29410000.0,36850000.0,54.0,0.253,3.4,Too Recent,Repeat Client
P0447,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Market & Social Research,2024-10-11,2025-03-11,2025-03-15,Completed,Medium,8,3,5,69780000.0,70970000.0,4.0,0.017,3.9,Too Recent,Competitive Tender
P0781,C-E-Client-02,E-Client-02,Energy,Digital Transformation,2024-10-12,2024-12-12,2024-12-13,Completed,Low,2,1,1,5950000.0,6040000.0,1.0,0.015,4.8,Yes,Repeat Client
P0445,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2024-10-12,2024-11-12,2024-11-15,Completed,Low,2,1,1,2430000.0,2690000.0,3.0,0.108,3.9,Yes,Direct Outreach
P1662,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Strategic Planning,2024-10-12,2024-12-12,2024-12-12,Completed,Medium,6,2,4,18120000.0,18120000.0,0.0,0.0,4.3,No,Referral
P1008,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Strategic Planning,2024-10-12,2024-11-12,2024-11-12,Completed,Low,4,1,3,7370000.0,7370000.0,0.0,0.0,5.0,Yes,Repeat Client
P0174,C-A-Client-05,A-Client-05,Agriculture,Stakeholder Engagement,2024-10-13,2025-05-13,2025-05-13,Completed,High,14,4,10,143070000.0,143070000.0,0.0,0.0,3.9,Too Recent,Competitive Tender
P1349,C-CEAT-Client-07,CEAT-Client-07,Creative Economy and Tourism,Market & Social Research,2024-10-13,2025-01-13,2025-01-17,Completed,Medium,8,3,5,21730000.0,22510000.0,4.0,0.036,4.6,Too Recent,Repeat Client
P0175,C-A-Client-01,A-Client-01,Agriculture,Stakeholder Engagement,2024-10-14,2024-12-14,2024-12-17,Completed,Low,4,2,2,7970000.0,8240000.0,3.0,0.034,4.2,Yes,Repeat Client
P1663,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Data Visualization & Analytics,2024-10-14,2024-12-14,2024-12-14,Completed,Low,3,1,2,8410000.0,8410000.0,0.0,0.0,4.1,Yes,Repeat Client
P0785,C-E-Client-03,E-Client-03,Energy,Political Risk Management,2024-10-15,2025-01-15,2025-01-17,Completed,Low,3,1,2,14790000.0,15190000.0,2.0,0.027,3.8,Too Recent,Repeat Client
P0443,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Market & Social Research,2024-10-15,2025-02-15,2025-02-17,Completed,Medium,8,3,5,50640000.0,51250000.0,2.0,0.012,4.4,Too Recent,Repeat Client
P0786,C-E-Client-09,E-Client-09,Energy,Political Risk Management,2024-10-16,2025-05-16,2025-08-27,Completed,High,12,4,8,226300000.0,322930000.0,103.0,0.427,2.6,Too Recent,Direct Outreach
P1006,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Data Visualization & Analytics,2024-10-18,2024-11-18,2024-12-23,Completed,Low,3,1,2,5030000.0,7770000.0,35.0,0.544,2.5,No,Repeat Client
P1658,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2024-10-18,2025-01-18,2025-01-21,Completed,Medium,8,3,5,37810000.0,39280000.0,3.0,0.039,4.1,Too Recent,Repeat Client
P0442,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2024-10-18,2025-04-18,2025-04-20,Completed,High,8,3,5,87820000.0,88870000.0,2.0,0.012,3.8,Too Recent,Repeat Client
P0439,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Market & Social Research,2024-10-18,2024-12-18,2024-12-19,Completed,Medium,4,2,2,11920000.0,12130000.0,1.0,0.018,4.8,Yes,Repeat Client
P0448,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2024-10-20,2025-06-20,2025-06-22,Completed,High,9,2,7,151870000.0,153240000.0,2.0,0.009,4.5,Too Recent,Repeat Client
P1660,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Strategic Planning,2024-10-22,2025-02-22,2025-03-29,Completed,Medium,6,3,3,44290000.0,53330000.0,35.0,0.204,3.8,Too Recent,Repeat Client
P1657,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2024-10-22,2025-03-22,2025-03-25,Completed,Medium,8,4,4,73260000.0,74510000.0,3.0,0.017,4.8,Too Recent,Direct Outreach
P0782,C-E-Client-01,E-Client-01,Energy,Data Visualization & Analytics,2024-10-22,2025-02-22,2025-03-28,Completed,Medium,7,2,5,48160000.0,55430000.0,34.0,0.151,3.7,Too Recent,Repeat Client
P0177,C-A-Client-04,A-Client-04,Agriculture,Market & Social Research,2024-10-22,2024-11-22,2024-12-21,Completed,Low,2,1,1,1960000.0,2560000.0,29.0,0.306,3.3,No,Competitive Tender
P1656,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2024-10-23,2024-12-23,2024-12-24,Completed,Low,3,1,2,6850000.0,6930000.0,1.0,0.011,3.8,No,Repeat Client
P0176,C-A-Client-04,A-Client-04,Agriculture,Data Visualization & Analytics,2024-10-24,2024-12-24,2025-01-25,Completed,Medium,5,2,3,14090000.0,17920000.0,32.0,0.272,3.2,Too Recent,Repeat Client
P1668,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Data Visualization & Analytics,2024-11-01,2025-04-01,2025-04-26,Completed,Medium,8,3,5,71540000.0,81910000.0,25.0,0.145,3.7,Too Recent,Competitive Tender
P0455,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Market & Social Research,2024-11-02,2025-04-02,2025-04-14,Completed,Medium,5,2,3,37670000.0,39440000.0,12.0,0.047,3.8,Too Recent,Referral
P1670,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Data Visualization & Analytics,2024-11-04,2025-01-04,2025-01-04,Completed,Low,2,1,1,5640000.0,5640000.0,0.0,0.0,4.3,Too Recent,Repeat Client
P0787,C-E-Client-04,E-Client-04,Energy,Market & Social Research,2024-11-04,2025-01-04,2025-01-07,Completed,Low,4,1,3,12250000.0,12630000.0,3.0,0.031,4.3,Too Recent,Repeat Client
P1187,C-PS-Client-06,PS-Client-06,Public Sector,Digital Transformation,2024-11-07,2025-03-07,2025-06-23,Completed,High,13,3,10,98460000.0,154680000.0,108.0,0.571,1.6,Too Recent,Repeat Client
P0180,C-A-Client-05,A-Client-05,Agriculture,Digital Transformation,2024-11-08,2025-01-08,2025-01-12,Completed,Low,4,1,3,7070000.0,7510000.0,4.0,0.062,4.0,Too Recent,Repeat Client
P1674,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Market & Social Research,2024-11-09,2025-01-09,2025-01-13,Completed,Medium,6,3,3,18050000.0,19170000.0,4.0,0.062,4.1,Too Recent,Repeat Client
P1009,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Data Visualization & Analytics,2024-11-10,2025-02-10,2025-02-13,Completed,Low,2,1,1,9390000.0,9710000.0,3.0,0.034,3.9,Too Recent,Repeat Client
P1665,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Strategic Planning,2024-11-10,2025-01-10,2025-01-14,Completed,Medium,4,2,2,12860000.0,13800000.0,4.0,0.073,4.3,Too Recent,Competitive Tender
P0453,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Stakeholder Engagement,2024-11-10,2025-02-10,2025-02-12,Completed,Low,4,2,2,14500000.0,14700000.0,2.0,0.014,4.1,Too Recent,Referral
P0789,C-E-Client-02,E-Client-02,Energy,Data Visualization & Analytics,2024-11-11,2025-01-11,2025-01-11,Completed,Low,2,1,1,5470000.0,5470000.0,0.0,0.0,3.9,Too Recent,Repeat Client
P1676,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2024-11-11,2025-05-11,2025-06-13,Completed,High,8,2,6,104430000.0,123960000.0,33.0,0.187,3.5,Too Recent,Referral
P0449,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Stakeholder Engagement,2024-11-11,2024-12-11,2024-12-12,Completed,Low,3,1,2,4440000.0,4590000.0,1.0,0.033,3.5,No,Referral
P0450,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Digital Transformation,2024-11-11,2025-07-11,2025-07-14,Completed,High,15,6,9,269120000.0,272620000.0,3.0,0.013,3.5,Too Recent,Repeat Client
P1666,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Strategic Planning,2024-11-11,2025-02-11,2025-02-25,Completed,Medium,4,1,3,21540000.0,24450000.0,14.0,0.135,3.2,Too Recent,Repeat Client
P0452,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2024-11-11,2025-02-11,2025-02-13,Completed,Low,2,1,1,8240000.0,8390000.0,2.0,0.018,4.2,Too Recent,Direct Outreach
P1186,C-PS-Client-08,PS-Client-08,Public Sector,Digital Transformation,2024-11-11,2025-07-11,2025-11-11,Completed,High,12,5,7,169350000.0,218800000.0,123.0,0.292,2.5,Too Recent,Repeat Client
P0458,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Digital Transformation,2024-11-11,2025-06-11,2025-06-13,Completed,High,9,3,6,146390000.0,147710000.0,2.0,0.009,3.9,Too Recent,Repeat Client
P1669,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Stakeholder Engagement,2024-11-13,2025-02-13,2025-02-13,Completed,Low,3,1,2,12930000.0,12930000.0,0.0,0.0,4.3,Too Recent,Repeat Client
P0788,C-E-Client-05,E-Client-05,Energy,Strategic Planning,2024-11-15,2024-12-15,2024-12-18,Completed,Low,2,1,1,3580000.0,3790000.0,3.0,0.06,4.2,Yes,Direct Outreach
P0179,C-A-Client-05,A-Client-05,Agriculture,Strategic Planning,2024-11-15,2025-08-15,2025-08-17,Completed,High,14,4,10,199670000.0,201470000.0,2.0,0.009,3.9,Too Recent,Repeat Client
P1667,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Data Visualization & Analytics,2024-11-15,2025-02-15,2025-02-16,Completed,Low,3,1,2,10200000.0,10320000.0,1.0,0.012,4.2,Too Recent,Repeat Client
P0454,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Digital Transformation,2024-11-16,2025-03-16,2025-03-16,Completed,Medium,8,3,5,51600000.0,51600000.0,0.0,0.0,4.0,Too Recent,Repeat Client
P1671,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Market & Social Research,2024-11-16,2025-02-16,2025-02-16,Completed,Low,4,2,2,15860000.0,15860000.0,0.0,0.0,4.0,Too Recent,Competitive Tender
P1673,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Data Visualization & Analytics,2024-11-16,2025-01-16,2025-01-19,Completed,Medium,8,2,6,25400000.0,26700000.0,3.0,0.051,4.0,Too Recent,Referral
P1185,C-PS-Client-08,PS-Client-08,Public Sector,Market & Social Research,2024-11-18,2024-12-18,2024-12-18,Completed,Low,2,1,1,2460000.0,2460000.0,0.0,0.0,4.2,Yes,Referral
P0178,C-A-Client-01,A-Client-01,Agriculture,Political Risk Management,2024-11-18,2025-03-18,2025-03-22,Completed,High,9,2,7,57230000.0,58430000.0,4.0,0.021,4.5,Too Recent,Direct Outreach
P0451,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Data Visualization & Analytics,2024-11-19,2025-03-19,2025-05-02,Completed,Medium,7,2,5,54780000.0,70390000.0,44.0,0.285,3.2,Too Recent,Repeat Client
P1675,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2024-11-20,2025-08-20,2025-10-14,Completed,High,8,4,4,126340000.0,146050000.0,55.0,0.156,3.1,Too Recent,Direct Outreach
P1350,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Digital Transformation,2024-11-20,2025-01-20,2025-01-21,Completed,Medium,6,2,4,13310000.0,13470000.0,1.0,0.012,4.4,Too Recent,Repeat Client
P1672,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Market & Social Research,2024-11-20,2025-01-20,2025-01-23,Completed,Low,3,1,2,9230000.0,9650000.0,3.0,0.046,3.6,Too Recent,Repeat Client
P0457,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Political Risk Management,2024-11-23,2024-12-23,2025-02-03,Completed,Low,2,1,1,2510000.0,4020000.0,42.0,0.6,3.0,Too Recent,Repeat Client
P0456,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Stakeholder Engagement,2024-11-27,2025-02-27,2025-03-01,Completed,Low,2,1,1,8510000.0,8630000.0,2.0,0.014,4.8,Too Recent,Competitive Tender
P1351,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Political Risk Management,2024-12-02,2025-04-02,2025-04-03,Completed,Medium,7,3,4,25660000.0,25870000.0,1.0,0.008,4.8,Too Recent,Repeat Client
P0791,C-E-Client-10,E-Client-10,Energy,Political Risk Management,2024-12-03,2025-04-03,2025-04-05,Completed,Medium,8,2,6,56250000.0,57380000.0,2.0,0.02,3.8,Too Recent,Direct Outreach
P1192,C-PS-Client-05,PS-Client-05,Public Sector,Data Visualization & Analytics,2024-12-03,2025-03-03,2025-03-06,Completed,Medium,7,3,4,29950000.0,31180000.0,3.0,0.041,4.0,Too Recent,Repeat Client
P1688,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Market & Social Research,2024-12-04,2025-05-04,2025-07-23,Completed,High,10,4,6,116970000.0,160950000.0,80.0,0.376,2.5,Too Recent,Referral
P1684,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Data Visualization & Analytics,2024-12-05,2025-04-05,2025-04-06,Completed,Medium,7,2,5,41650000.0,42020000.0,1.0,0.009,4.6,Too Recent,Direct Outreach
P1188,C-PS-Client-08,PS-Client-08,Public Sector,Digital Transformation,2024-12-05,2025-06-05,2025-08-14,Completed,High,7,2,5,67990000.0,91040000.0,70.0,0.339,2.9,Too Recent,Referral
P0790,C-E-Client-02,E-Client-02,Energy,Stakeholder Engagement,2024-12-06,2025-05-06,2025-05-06,Completed,Medium,5,1,4,49590000.0,49590000.0,0.0,0.0,4.4,Too Recent,Direct Outreach
P1683,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Market & Social Research,2024-12-07,2025-02-07,2025-02-10,Completed,Low,3,1,2,7580000.0,7970000.0,3.0,0.052,4.7,Too Recent,Repeat Client
P0794,C-E-Client-09,E-Client-09,Energy,Digital Transformation,2024-12-07,2025-03-07,2025-03-11,Completed,Medium,7,3,4,42520000.0,44090000.0,4.0,0.037,4.5,Too Recent,Repeat Client
P0461,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Stakeholder Engagement,2024-12-07,2025-03-07,2025-03-07,Completed,Low,3,1,2,14300000.0,14300000.0,0.0,0.0,4.0,Too Recent,Referral
P1356,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Data Visualization & Analytics,2024-12-07,2025-04-07,2025-04-08,Completed,Medium,7,2,5,31670000.0,31830000.0,1.0,0.005,3.7,Too Recent,Repeat Client
